VISIT_AREA_ID,TRAVEL_ID,VISIT_ORDER,VISIT_AREA_NM,VISIT_START_YMD,VISIT_END_YMD,ROAD_NM_ADDR,LOTNO_ADDR,X_COORD,Y_COORD,ROAD_NM_CD,LOTNO_CD,POI_ID,POI_NM,RESIDENCE_TIME_MIN,VISIT_AREA_TYPE_CD,REVISIT_YN,VISIT_CHC_REASON_CD,LODGING_TYPE_CD,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,SGG_CD
2306030003,g_g000471,3,측백 숲으로,2023-06-03,2023-06-03,,충북 제천시 수산면 수산리 25-1,128.2039323,36.9328532,,,POI01000TR017733V,측백숲으로,90.0,13,N,10.0,,4.0,3.0,4.0,
2306030004,g_g000471,4,다누리 아쿠아리움,2023-06-03,2023-06-03,충북 단양군 단양읍 수변로 111,충북 단양군 단양읍 별곡리 569,128.3706273,36.985147,,,POI01000TR007557V,단양다누리센터 아쿠아리움,120.0,3,N,2.0,,5.0,5.0,5.0,
2306030006,g_g000471,6,칙칙폭폭 999,2023-06-03,2023-06-04,충북 제천시 청풍호로2가길 10,충북 제천시 영천동 999-10,128.2019252,37.1292199,,,POI01000000EWSSOE,칙칙폭폭999,240.0,24,N,8.0,7.0,5.0,5.0,5.0,
2306040001,g_g000471,7,의림지 역사박물관,2023-06-04,2023-06-04,충북 제천시 의림대로47길 7,충북 제천시 모산동 177-1,128.2095085,37.1762085,,,POI01000000D5CB56,의림지역사박물관,90.0,2,N,10.0,,5.0,5.0,5.0,
2306040002,g_g000471,8,의림지 파크랜드,2023-06-04,2023-06-04,충북 제천시 의림지로 24,충북 제천시 모산동 236-1,128.2086214,37.1750931,,,POI01000000B4P044,누워라정원,60.0,6,N,9.0,,4.0,3.0,3.0,
2306040003,g_g000471,9,의림지 육개장 곰탕,2023-06-04,2023-06-04,충북 제천시 의림대로 564,충북 제천시 모산동 192-8,128.211265,37.1769808,,,POI01000000CSTJIU,의림지육개장.곰탕,30.0,11,N,9.0,,5.0,5.0,5.0,
2306040004,g_g000471,10,제천 옥순봉 출렁다리,2023-06-04,2023-06-04,,충북 제천시 수산면 괴곡리 64-1,128.2330238,36.9437357,,,POI01000TR032735V,제천 옥순봉 출렁다리,30.0,1,N,1.0,,5.0,5.0,5.0,
2306040005,g_g000471,11,청풍호 유람선,2023-06-04,2023-06-04,충북 제천시 청풍면 청풍호로50길 6,충북 제천시 청풍면 교리 147,128.1773272,37.013047,,,POI01000000BGFMD1,청풍랜드,30.0,13,N,1.0,,5.0,5.0,5.0,
2306040006,g_g000471,12,카우보이 그릴,2023-06-04,2023-06-04,충북 제천시 청풍면 학현소야로 415-22,충북 제천시 청풍면 학현리 270-1,128.2257724,37.0135485,,,POI01000000D5UI3T,카우보이그릴,120.0,11,N,1.0,,5.0,5.0,5.0,
2306040007,g_g000471,13,칙칙폭폭 999,2023-06-04,2023-06-05,충북 제천시 청풍호로2가길 10,충북 제천시 영천동 999-10,128.2019252,37.1292199,,,POI01000000EWSSOE,칙칙폭폭999,180.0,24,Y,7.0,7.0,5.0,5.0,5.0,
2306050001,g_g000471,15,제천 산악체험장,2023-06-05,2023-06-05,충북 제천시 금성면 청풍호로39길 100,충북 제천시 금성면 성내리 43-1,128.187912,37.0283977,,,POI01000000ATDT38,제천시산악체험장,120.0,13,N,2.0,,5.0,5.0,5.0,
2306050002,g_g000471,14,제천 중앙시장,2023-06-05,2023-06-05,충북 제천시 풍양로 108,충북 제천시 중앙로1가 77,128.211328,37.1366972,,,POI01000TR013607V,제천중앙시장,90.0,4,N,1.0,,5.0,5.0,5.0,
2306050003,g_g000471,16,칙칙폭폭 999,2023-06-05,2023-06-05,충북 제천시 청풍호로2가길 10,충북 제천시 영천동 999-10,128.2019252,37.1292199,,,POI01000000EWSSOE,칙칙폭폭999,120.0,24,Y,4.0,7.0,5.0,5.0,5.0,
2306050004,g_g000471,17,의림지,2023-06-05,2023-06-05,,충북 제천시 모산동 241,128.2105635,37.173174,,,POI01000TR034202V,의림지,90.0,1,N,1.0,,5.0,5.0,5.0,
2306050005,g_g000471,18,칙칙폭폭 999,2023-06-05,2023-06-06,충북 제천시 청풍호로2가길 10,충북 제천시 영천동 999-10,128.2019252,37.1292199,,,POI01000000EWSSOE,칙칙폭폭999,180.0,24,Y,4.0,7.0,5.0,5.0,5.0,
2306060001,g_g000471,19,제천한방엑스포공원,2023-06-06,2023-06-06,충북 제천시 한방엑스포로 19,충북 제천시 왕암동 660,128.1605242,37.1435594,,,POI010000006DBGMS,제천한방바이오박람회,60.0,2,N,6.0,,2.0,1.0,2.0,
2306060002,g_g000471,20,진고개 쌈밥,2023-06-06,2023-06-06,충북 제천시 용두대로31길 55,충북 제천시 신월동 1139-3,128.1754553,37.1570211,,,POI010000008OERIF,질고개쌈밥,60.0,11,N,2.0,,5.0,5.0,5.0,
2306060003,g_g000471,21,본정 스쿨 초콜릿 체험관,2023-06-06,2023-06-06,충북 제천시 청풍면 문화재길 167-14,충북 제천시 청풍면 물태리 109-32,128.1697217,37.0021252,,,POI02001TR012794V,본정스쿨 초콜릿체험관,90.0,13,N,10.0,,5.0,5.0,5.0,
2305270001,g_g000477,1,집,2023-05-27,2023-05-27,충남 홍성군 홍북읍 홍예로 213,충남 홍성군 홍북읍 신경리 1204,,,3015092.0,4480025625.0,,,,21,,,,,,,4480025624.0
2305270002,g_g000477,2,정림사지박물관 정림사지 5층 석탑,2023-05-27,2023-05-27,충남 부여군 부여읍 정림로 83,충남 부여군 부여읍 동남리 364,126.9133215,36.2793026,,,POI01000TR007570V,정림사지박물관 정림사지5층석탑,60.0,2,N,1.0,,5.0,4.0,5.0,
2305270003,g_g000477,3,국립부여박물관,2023-05-27,2023-05-27,충남 부여군 부여읍 금성로 5,충남 부여군 부여읍 동남리 산 18-2,126.9191034,36.2763832,,,POI01000000E1IR9T,국립부여박물관,30.0,2,N,1.0,,5.0,4.0,5.0,
2305270004,g_g000477,4,궁남 추어탕,2023-05-27,2023-05-27,충남 부여군 부여읍 궁남로 8,충남 부여군 부여읍 동남리 655-5,126.912511,36.2755278,,,POI01000000EKHBQC,궁남추어탕(모범음식점),60.0,11,N,2.0,,5.0,5.0,5.0,
2305270005,g_g000477,5,국립부여박물관,2023-05-27,2023-05-27,충남 부여군 부여읍 금성로 5,충남 부여군 부여읍 동남리 산 18-2,126.9191034,36.2763832,,,POI01000000E1IR9T,국립부여박물관,90.0,2,Y,1.0,,5.0,5.0,5.0,
2305270006,g_g000477,6,정리로 3,2023-05-27,2023-05-27,충남 부여군 부여읍 정림로 3,충남 부여군 부여읍 구교리 385,126.9064925,36.2788577,,,POI02001TR025521V,정림로3,90.0,11,N,2.0,,5.0,5.0,5.0,
2305270007,g_g000477,7,부여서 고,2023-05-27,2023-05-27,충남 부여군 규암면 자온로 84,충남 부여군 규암면 규암리 103-4,126.8889095,36.2737131,,,POI01000TR040813V,부여서고,30.0,10,N,2.0,,4.0,3.0,3.0,
2305270008,g_g000477,8,롯데 아웃렛 부여점,2023-05-27,2023-05-27,충남 부여군 규암면 백제문로 387,충남 부여군 규암면 합정리 172,126.9019026,36.3071441,,,POI01000TR019275V,롯데아울렛 부여점,60.0,4,Y,4.0,,3.0,2.0,2.0,
2305270009,g_g000477,9,집,2023-05-27,2023-05-28,충남 홍성군 홍북읍 홍예로 213,충남 홍성군 홍북읍 신경리 1204,,,3015092.0,4480025625.0,,,390.0,21,,,,,,,
2306030002,g_g000480,3,어게인 캠핑,2023-06-03,2023-06-04,충북 충주시 산척면 인등로 584,충북 충주시 산척면 명서리 593-3,128.0199983,37.070148,,,POI02001TR020184V,어게인캠핑,390.0,24,N,7.0,5.0,4.0,5.0,5.0,
2306030003,g_g000480,2,삼탄유원지,2023-06-03,2023-06-03,,충북 충주시 산척면 명서리 488,128.0309319,37.0691254,,,POI01000TR032678V,삼탄유원지,30.0,1,N,1.0,,4.0,3.0,3.0,
2306040002,g_g000480,4,충주호,2023-06-04,2023-06-04,,충북 충주시 동량면 사기리,128.0895896,36.9800187,,,POI01000TR017238V,충주호,30.0,1,N,1.0,,4.0,3.0,3.0,
2306040003,g_g000480,5,열혈청춘 성충 주점,2023-06-04,2023-06-04,충북 충주시 중앙탑면 원앙9길 18-3,충북 충주시 중앙탑면 용전리 682,127.8253349,37.0169812,,,POI02001TR020970V,열혈청춘 서충주점,60.0,11,N,2.0,,4.0,3.0,3.0,
2305270002,g_g000481,2,청풍문화재 단지,2023-05-27,2023-05-27,충북 제천시 청풍면 청풍호로 2048,충북 제천시 청풍면 물태리 104-7,128.1708045,37.0047482,,,POI01000TR036135V,청풍문화재단지,90.0,2,N,1.0,,5.0,5.0,5.0,
2305270003,g_g000481,3,조령산 자연휴양림,2023-05-27,2023-05-28,충북 괴산군 연풍면 새재로 1795,충북 괴산군 연풍면 원풍리 산 1-1,128.0470183,36.8120629,,,POI01000TR039027V,조령산자연휴양림,270.0,24,N,1.0,9.0,4.0,5.0,5.0,
2305280001,g_g000481,4,수옥 폭포,2023-05-28,2023-05-28,,충북 괴산군 연풍면 원풍리,128.0289174,36.8066848,,,POI01000TR010782V,수옥폭포,60.0,2,N,1.0,,4.0,4.0,5.0,
2305280002,g_g000481,5,율리 돈가스,2023-05-28,2023-05-28,충북 증평군 증평읍 절골길 12,충북 증평군 증평읍 율리 508-1,127.6385336,36.7173146,,,POI01000TR029719V,율리돈가스,60.0,11,N,2.0,,5.0,5.0,5.0,
2305280003,g_g000481,6,별천지 숲 인성학교,2023-05-28,2023-05-28,충북 증평군 증평읍 종암길 399,충북 증평군 증평읍 율리 809,127.6352567,36.7158678,,,POI02001TR012542V,별천지숲인성학교,90.0,13,N,10.0,,5.0,4.0,5.0,
2305280004,g_g000481,7,초정약수 원탕,2023-05-28,2023-05-28,충북 청주시 청원구 내수읍 미원초정로 1357,충북 청주시 청원구 내수읍 초정리 111-3,127.6004739,36.7203052,,,POI010000008NGBTB,초정원탕매점,120.0,12,N,1.0,,3.0,3.0,5.0,
2305280005,g_g000481,8,카페 율리,2023-05-28,2023-05-28,충북 증평군 증평읍 율리휴양로 291,충북 증평군 증평읍 율리 512-1,127.6373958,36.7168341,,,POI01000000CWWABL,카페율리,30.0,11,N,2.0,,5.0,4.0,4.0,
2305280006,g_g000481,9,초정 바비큐 캠프,2023-05-28,2023-05-28,충북 청주시 청원구 내수읍 미원초정로 1274,충북 청주시 청원구 내수읍 초정리 256-2,127.6058527,36.7145154,,,POI01000000CPI4XG,초정바베큐캠프,90.0,11,N,3.0,,5.0,5.0,5.0,
2305280007,g_g000481,10,율리휴양촌,2023-05-28,2023-05-29,충북 증평군 증평읍 율리휴양로 287,충북 증평군 증평읍 율리 487-1,127.6362404,36.7174711,,,POI010000006OK43H,율리휴양촌신활력관,150.0,24,N,1.0,9.0,5.0,5.0,5.0,
2305290001,g_g000481,11,좌구산 명상 구름다리,2023-05-29,2023-05-29,,충북 증평군 증평읍 율리 산 61-1,127.6507599,36.7085743,,,POI01000TR033950V,좌구산명상구름다리,60.0,1,N,1.0,,4.0,3.0,4.0,
2305240003,g_g000483,2,카페 23,2023-05-24,2023-05-24,충북 증평군 증평읍 반여울길 32,충북 증평군 증평읍 연탄리 203,127.5687069,36.7916171,,,POI01000TR011381V,카페203,120.0,11,N,9.0,,4.0,4.0,4.0,
2305240004,g_g000483,3,황제 산삼 곰탕 삼계탕,2023-05-24,2023-05-24,충북 증평군 증평읍 중부로 2282,충북 증평군 증평읍 연탄리 472-3,127.56649,36.7870853,,,POI01000000D0X8U8,황제산삼곰탕삼계탕,90.0,11,N,2.0,,4.0,4.0,4.0,
2305240005,g_g000483,4,보강천 미루나무숲,2023-05-24,2023-05-24,,충북 증평군 증평읍 송산리 649-45,127.5790112,36.787617,,,POI01000TR111254V,보강천미루나무숲,30.0,1,N,1.0,,5.0,5.0,5.0,
2305290002,g_g000486,2,공주 석장리 구석기 유적,2023-05-29,2023-05-29,,충남 공주시 석장리동 98,127.1894565,36.4469291,,,POI01000TR022554V,공주 석장리구석기유적,60.0,2,N,10.0,,5.0,5.0,5.0,
2305290003,g_g000486,3,공산성,2023-05-29,2023-05-29,충남 공주시 웅진로 280,충남 공주시 금성동 65-3,127.1262966,36.4632408,,,POI01000TR015215V,공산성,60.0,2,Y,1.0,,5.0,5.0,5.0,
2305290004,g_g000486,4,자연에서 온 비빔밥,2023-05-29,2023-05-29,충남 공주시 백미고을길 18-3,충남 공주시 금성동 179-6,127.1213693,36.4657692,,,POI010000008P4IM1,자연에서온집밥비빔밥,60.0,11,N,11.0,,4.0,3.0,3.0,
2305290005,g_g000486,5,공주 정기산 백제 유적,2023-05-29,2023-05-29,,충남 공주시 금성동 산 1,127.1176076,36.4689775,,,POI010000009H4KT3,공주정지산유적(사적제474호),30.0,2,N,5.0,,5.0,5.0,5.0,
2305290006,g_g000486,6,무령왕릉,2023-05-29,2023-05-29,,충남 공주시 금성동 140-8,127.1137954,36.462291,,,POI01000TR019212V,무령왕릉,60.0,2,Y,4.0,,5.0,5.0,5.0,
2305290007,g_g000486,7,국립공주 박물관,2023-05-29,2023-05-29,충남 공주시 관광단지길 34,충남 공주시 웅진동 360,127.1119704,36.4655008,,,POI01000TR027202V,국립공주박물관,60.0,2,Y,10.0,,5.0,5.0,5.0,
2305250004,g_g000487,3,도목정,2023-05-25,2023-05-26,충남 청양군 대치면 칠갑산로 668-21,충남 청양군 대치면 광대리 409-6,126.8455176,36.4384293,,,POI01000000BGBV1U,고목정,540.0,24,N,2.0,5.0,5.0,5.0,5.0,
2305250005,g_g000487,2,대일 식당,2023-05-25,2023-05-25,충남 청양군 남양면 구용길 334,충남 청양군 남양면 구룡리 38-17,126.7757855,36.4009274,,,POI010000008QBEVE,대일식당,30.0,11,N,2.0,,5.0,5.0,5.0,
2305260001,g_g000487,4,고운 식물원,2023-05-26,2023-05-26,충남 청양군 청양읍 식물원길 398-23,충남 청양군 청양읍 군량리 산 32-4,126.7603996,36.4335847,,,POI01000000C0002A,고운식물원,120.0,1,N,2.0,,5.0,5.0,5.0,
2305260002,g_g000487,5,청양 우거지,2023-05-26,2023-05-26,충남 청양군 청양읍 칠갑산로2길 9,충남 청양군 청양읍 읍내리 187-18,126.8003532,36.450364,,,POI02001TR028000V,청양우거디,30.0,11,N,2.0,,5.0,5.0,5.0,
2305260003,g_g000487,6,한옥카페 지은,2023-05-26,2023-05-26,충남 청양군 남양면 나래미길 60-4,충남 청양군 남양면 봉암리 150-13,126.7832443,36.412997,,,POI010000006QFFPB,한옥카페지은,30.0,11,N,2.0,,3.0,3.0,3.0,
2305260004,g_g000487,7,도목정,2023-05-26,2023-05-27,충남 청양군 대치면 칠갑산로 668-21,충남 청양군 대치면 광대리 409-6,126.8455176,36.4384293,,,POI01000000BGBV1U,고목정,630.0,24,Y,3.0,5.0,5.0,5.0,5.0,
2305270001,g_g000487,8,칠갑 사니 영농조합법인,2023-05-27,2023-05-27,충남 청양군 대치면 칠갑산로 668-19,충남 청양군 대치면 광대리 409-2,126.8453886,36.4382453,,,POI02001TR028681V,칠갑사니영농조합법인,30.0,6,N,11.0,,5.0,5.0,5.0,
2305270002,g_g000487,9,장곡사,2023-05-27,2023-05-27,충남 청양군 대치면 장곡길 241,충남 청양군 대치면 장곡리 15,126.8594701,36.41737,,,POI010000006QFDCW,장곡사,30.0,2,N,1.0,,5.0,5.0,5.0,
2305270003,g_g000487,10,천장고,2023-05-27,2023-05-27,충남 청양군 정산면 천장호길 133-26,충남 청양군 정산면 천장리 67,126.9174807,36.4093749,,,POI02001TR027652V,천장골,30.0,11,N,2.0,,3.0,2.0,2.0,
2305270004,g_g000487,11,천장화 출렁다리,2023-05-27,2023-05-27,,충남 청양군 정산면 천장리 226,126.9156898,36.4148735,,,POI01000TR031132V,천장호 출렁다리,60.0,1,N,1.0,,5.0,5.0,5.0,
2305270005,g_g000487,12,청화 집 순대,2023-05-27,2023-05-27,충남 천안시 동남구 병천면 충절로 1749,충남 천안시 동남구 병천면 병천리 167-6,127.2992473,36.7623734,,,POI01000TR026759V,청화집순대,30.0,11,N,1.0,,5.0,5.0,5.0,
2306030001,g_g000488,1,집,2023-06-03,2023-06-03,충북 청주시 서원구 분평로 18,충북 청주시 서원구 분평동 1386,,,3237034.0,4311210600.0,,,,21,,,,,,,
2306030003,g_g000488,3,차부 웰빙 방앗간,2023-06-03,2023-06-03,충북 괴산군 괴산읍 읍내로8길 3,충북 괴산군 괴산읍 동부리 661-102,127.7937405,36.8084978,,,POI010000009AVZPY,차부웰빙방앗간,30.0,4,Y,11.0,,5.0,5.0,3.0,
2306030005,g_g000488,5,보강천,2023-06-03,2023-06-03,,충북 증평군 증평읍 송산리,127.5850653,36.7899555,,,POI02001TR012554V,보강천,30.0,7,Y,4.0,,4.0,4.0,4.0,
2306030006,g_g000488,6,괴산전통시장,2023-06-03,2023-06-03,,충북 괴산군 괴산읍 동부리 549-6,127.7941705,36.8110703,,,POI01000TR006825V,괴산전통시장,60.0,4,Y,11.0,,4.0,4.0,4.0,
2306040001,g_g000488,8,산맥이 옛길,2023-06-04,2023-06-04,,충북 괴산군 칠성면 사은리 517,127.8334417,36.7534797,,,POI01000TR022962V,산막이옛길,90.0,7,Y,1.0,,5.0,5.0,5.0,
2306040002,g_g000488,9,괴산농협 하나로마트 중앙점,2023-06-04,2023-06-04,충북 괴산군 괴산읍 읍내로 272-5,충북 괴산군 괴산읍 동부리 647-8,127.7942917,36.8076219,,,POI01000000E0F35X,괴산농협하나로마트,30.0,10,Y,6.0,,4.0,4.0,4.0,
2306040004,g_g000488,11,집,2023-06-04,2023-06-05,충북 청주시 서원구 분평로 18,충북 청주시 서원구 분평동 1386,,,3237034.0,4311210600.0,,,360.0,21,,,,,,,
2305250002,g_g000490,2,옥천역,2023-05-25,2023-05-25,충북 옥천군 옥천읍 옥천로 1624,충북 옥천군 옥천읍 금구리 112-1,127.5655973,36.2980603,,,POI010000006PAJN7,옥천역,30.0,9,N,6.0,,3.0,3.0,3.0,
2305250003,g_g000490,3,경지는 각,2023-05-25,2023-05-25,충북 옥천군 옥천읍 중앙로4길 11,충북 옥천군 옥천읍 금구리 29-10,127.5697434,36.3002359,,,POI01000TR021894V,경진각,30.0,11,N,1.0,,4.0,4.0,4.0,
2305250004,g_g000490,4,옥천공설시장,2023-05-25,2023-05-25,충북 옥천군 옥천읍 삼금로5길 5-14,충북 옥천군 옥천읍 금구리 5-68,127.5679152,36.3025129,,,POI010000008OF2JS,옥천공설시장,30.0,8,N,11.0,,4.0,3.0,3.0,
2305250005,g_g000490,5,옥천성당,2023-05-25,2023-05-25,충북 옥천군 옥천읍 중앙로 91,충북 옥천군 옥천읍 삼양리 158-2,127.5712231,36.3049835,,,POI01000TR039773V,옥천성당,30.0,2,N,1.0,,4.0,4.0,4.0,
2305250006,g_g000490,7,향수공원,2023-05-25,2023-05-25,,충북 옥천군 옥천읍 삼양리 125,,,,,POI01000000BRH8F2,향수공원,30.0,7,N,2.0,,4.0,4.0,4.0,
2305250007,g_g000490,6,정지용 생가,2023-05-25,2023-05-25,충북 옥천군 옥천읍 향수길 56,충북 옥천군 옥천읍 하계리 39,,,,,POI01000000B0UP6W,정지용생가,30.0,2,N,1.0,,3.0,3.0,3.0,
2305250008,g_g000490,8,정지용 문학관,2023-05-25,2023-05-25,충북 옥천군 옥천읍 향수길 56,충북 옥천군 옥천읍 하계리 39,127.581932,36.3149312,,,POI010000006PACGT,정지용문학관,30.0,3,N,1.0,,4.0,4.0,4.0,
2305250009,g_g000490,9,옥천 묵집,2023-05-25,2023-05-25,충북 옥천군 옥천읍 향수7길 8,충북 옥천군 옥천읍 하계리 24-1,127.5830277,36.3149223,,,POI010000008NH4JV,옥천묵집,30.0,11,N,2.0,,4.0,4.0,4.0,
2305250010,g_g000490,10,옥천 전통문화체험관,2023-05-25,2023-05-26,충북 옥천군 옥천읍 향수길 100,충북 옥천군 옥천읍 하계리 1-1,127.5855418,36.3165384,,,POI01000TR013717V,옥천전통문화체험관,300.0,24,N,1.0,6.0,5.0,5.0,5.0,
2305260001,g_g000490,11,지용문학공원,2023-05-26,2023-05-26,,충북 옥천군 옥천읍 상계리 22-1,127.5842553,36.3181317,,,POI010000006PA76E,지용문학공원,30.0,7,N,1.0,,4.0,4.0,4.0,
2305260002,g_g000490,12,교동 저수지,2023-05-26,2023-05-26,,충북 옥천군 옥천읍 교동리 361,127.585698,36.3214833,,,POI02001TR003299V,교동저수지,60.0,1,N,1.0,,5.0,5.0,5.0,
2305260003,g_g000490,13,옥천향교,2023-05-26,2023-05-26,충북 옥천군 옥천읍 향수8길 8,충북 옥천군 옥천읍 교동리 320,127.5863755,36.3182763,,,POI01000000B0UOF4,옥천향교,30.0,2,N,1.0,,3.0,3.0,3.0,
2305260006,g_g000490,15,우렁이 골목 쌈밥,2023-05-26,2023-05-26,충북 옥천군 옥천읍 향수길 75-6,충북 옥천군 옥천읍 상계리 37-2,127.5829785,36.3162481,,,POI01000TR022564V,우렁골목쌈밥,30.0,11,N,2.0,,3.0,3.0,3.0,
2305260007,g_g000490,16,아바이순대,2023-05-26,2023-05-26,충북 옥천군 옥천읍 중앙로1길 5-1,충북 옥천군 옥천읍 금구리 126-15,127.5669788,36.298198,,,POI01000000BPRPFR,아바이순대입구,30.0,11,N,2.0,,3.0,3.0,3.0,
2305280002,g_g000492,4,제천 모노레일 글램핑,2023-05-28,2023-05-29,충북 제천시 청풍면 청풍명월로 898,충북 제천시 청풍면 도곡리 108-1,128.1338326,37.0019536,,,POI02001TR026456V,제천모노레일글램핑,510.0,24,N,2.0,5.0,5.0,5.0,5.0,
2305280003,g_g000492,2,의림지,2023-05-28,2023-05-28,,충북 제천시 모산동 241,128.2105635,37.173174,,,POI01000TR034202V,의림지,60.0,2,N,1.0,,5.0,5.0,5.0,
2305280004,g_g000492,3,두꺼비식당 본점,2023-05-28,2023-05-28,충북 제천시 의림대로20길 21,충북 제천시 중앙로2가 72-7,128.2148311,37.1415376,,,POI010000006DC562,두꺼비식당 본점,120.0,11,N,1.0,,3.0,2.0,3.0,
2305290001,g_g000492,5,청풍 호반 케이블카 물 태리 역,2023-05-29,2023-05-29,충북 제천시 청풍면 문화재길 166,충북 제천시 청풍면 물태리 98-2,128.1667763,37.0012576,,,POI01000TR011764V,청풍호반케이블카 물태리역,120.0,1,N,1.0,,4.0,4.0,4.0,
2305290002,g_g000492,6,제천황기 명태 청풍점,2023-05-29,2023-05-29,충북 제천시 청풍면 청풍호로52길 16-41,충북 제천시 청풍면 물태리 288-1,128.1652844,37.0013993,,,POI02001TR026469V,제천황기명태 청풍점,30.0,11,N,3.0,,4.0,4.0,4.0,
2306020002,g_g000494,2,더 맛있는 족발보쌈 연수점,2023-06-02,2023-06-02,충북 충주시 연수상가2길 19,충북 충주시 연수동 856,127.9311402,36.9883558,,,POI02001TR007077V,더맛있는족발보쌈 연수점,30.0,11,N,5.0,,4.0,4.0,3.0,
2306020003,g_g000494,3,브라운 도트 충주역점,2023-06-02,2023-06-03,충북 충주시 상방6길 1,충북 충주시 봉방동 408-11,127.9102407,36.9749228,,,POI010000006B1RKP,브라운도트 충주역점,300.0,24,N,5.0,2.0,5.0,5.0,5.0,
2306030001,g_g000494,4,진아고,2023-06-03,2023-06-03,충북 충주시 중앙탑면 원앙길 8-5,충북 충주시 중앙탑면 용전리 674,127.824712,37.0171622,,,POI02001TR027167V,진아구,60.0,11,N,2.0,,5.0,4.0,5.0,
2306030002,g_g000494,5,브라운 도트 충주역점,2023-06-03,2023-06-03,충북 충주시 상방6길 1,충북 충주시 봉방동 408-11,127.9102407,36.9749228,,,POI010000006B1RKP,브라운도트 충주역점,210.0,24,Y,7.0,2.0,5.0,4.0,4.0,
2306030003,g_g000494,6,진아고 충주 호암점,2023-06-03,2023-06-03,충북 충주시 호암수청6길 9,충북 충주시 호암동 987,127.925425,36.9579179,,,POI02001TR027168V,진아구 충주호암점,30.0,11,N,2.0,,5.0,5.0,5.0,
2306030004,g_g000494,7,브라운 도트 충주역점,2023-06-03,2023-06-04,충북 충주시 상방6길 1,충북 충주시 봉방동 408-11,127.9102407,36.9749228,,,POI010000006B1RKP,브라운도트 충주역점,420.0,24,Y,11.0,2.0,5.0,5.0,5.0,
2306040001,g_g000494,8,호암체육관,2023-06-04,2023-06-04,충북 충주시 중원대로 3306,충북 충주시 호암동 569,127.926961,36.9627373,,,POI02001TR033496V,호암체육관,30.0,13,N,9.0,,5.0,5.0,5.0,
2305280005,g_g000499,10,하복대수육국밥 테크노 직영점,2023-05-28,2023-05-28,충북 청주시 흥덕구 송화로 164,충북 청주시 흥덕구 송절동 697,127.4511778,36.6665434,,,POI02001TR031634V,하복대수육국밥 테크노직영점,60.0,11,N,6.0,,4.0,5.0,5.0,
2305190002,g_g000503,2,산 아래 석갈비 2호점,2023-05-19,2023-05-19,충북 제천시 백운면 금봉로 182,충북 제천시 백운면 평동리 94,128.0419733,37.1459585,,,POI01000TR024538V,산아래석갈비 2호점,60.0,11,N,2.0,,5.0,5.0,5.0,
2305190003,g_g000503,3,포레스트 리솜 해브 나인 스파,2023-05-19,2023-05-19,충북 제천시 백운면 금봉로 365,충북 제천시 백운면 평동리 707,128.0463196,37.1578388,,,POI01000TR036801V,포레스트리솜 해브나인스파,180.0,6,N,1.0,,5.0,5.0,5.0,
2305190004,g_g000503,4,포레스트 리솜,2023-05-19,2023-05-20,충북 제천시 백운면 금봉로 365,충북 제천시 백운면 평동리 707,128.0459446,37.1585684,,,POI01000TR004782V,누하스포레스트,480.0,24,Y,4.0,4.0,5.0,5.0,5.0,
2305200001,g_g000503,5,선수제 돈가스,2023-05-20,2023-05-20,충북 제천시 의림대로 582,충북 제천시 모산동 35-10,128.2102615,37.1782407,,,POI02001TR015596V,선수제돈까스,60.0,11,N,9.0,,5.0,5.0,5.0,
2305200003,g_g000503,6,의림지,2023-05-20,2023-05-20,,충북 제천시 모산동 241,128.2105635,37.173174,,,POI01000TR034202V,의림지,60.0,1,N,1.0,,3.0,3.0,3.0,
2306030002,g_g000506,2,베스트웨스턴 플러스 호텔 세종점,2023-06-03,2023-06-03,세종특별자치시 도움1로 7,세종특별자치시 어진동 540,127.2584286,36.5000781,,,POI01000TR027300V,베스트웨스턴 플러스호텔 세종점,0.0,24,N,6.0,1.0,4.0,3.0,3.0,
2306030004,g_g000506,4,올리브영 AK 세종점,2023-06-03,2023-06-03,세종특별자치시 한누리대로 411,세종특별자치시 어진동 539,127.2592071,36.5009055,,,POI02001TR022144V,올리브영 AK세종점,30.0,4,N,8.0,,4.0,3.0,3.0,
2306030005,g_g000506,5,세종 호수 공원,2023-06-03,2023-06-03,,세종특별자치시 세종동 1201,127.2734214,36.4979378,,,POI010000006PIPKI,세종호수공원,30.0,1,Y,1.0,,5.0,4.0,4.0,
2306030006,g_g000506,6,카페 세종리,2023-06-03,2023-06-03,세종특별자치시 중앙공원로 60,세종특별자치시 세종동 107,127.2710485,36.4909142,,,POI01000TR042478V,카페세종리,30.0,11,N,1.0,,4.0,3.0,3.0,
2306030007,g_g000506,7,베스트웨스턴 플러스 호텔 세종점,2023-06-03,2023-06-04,세종특별자치시 도움1로 7,세종특별자치시 어진동 540,127.2584286,36.5000781,,,POI01000TR027300V,베스트웨스턴 플러스호텔 세종점,330.0,24,N,1.0,1.0,4.0,3.0,3.0,
2306040002,g_g000506,9,동학사,2023-06-04,2023-06-04,충남 공주시 반포면 동학사1로 462,충남 공주시 반포면 학봉리 789,127.2201161,36.3532881,,,POI01000TR024649V,동학사,120.0,2,Y,1.0,,5.0,5.0,5.0,
